H2_rfr_pred,CO_rfr_pred,CO2_rfr_pred,CH4_rfr_pred,Lower heating value_rfr_pred,Char yield_rfr_pred,tar yield_rfr_pred,H2,CO,CO2,CH4,Lower heating value,Char yield,tar yield
0.2878756310822136,0.5930282607155151,0.4387636544507081,0.5140774388774758,0.2570837730035851,0.20096329811111086,0.13759010688540876,0.24974206949492767,0.5358243215091172,0.5042575971616066,0.5962145585435541,0.26198632951867257,0.14060844444444456,0.13049962714392244
0.696194598577364,0.3128127386741234,0.2964501081743157,0.37090625397213806,0.32106928450667316,0.02870222222222226,0.027089485458612953,0.7156373374206549,0.291528324955115,0.3128183473692263,0.3167427502554475,0.2795433717874156,0.02666666666666667,0.027293064876957495
0.37152110831626883,0.5403052939038779,0.4364263686361066,0.3927232666383786,0.6398522975405697,0.7356022222222229,0.05175689783743473,0.4487265209788614,0.5488199631677052,0.3923439121653816,0.2517025833009542,0.6102953012933514,0.8644444444444445,0.0
0.3131575679769764,0.529021951840884,0.5151358369558519,0.37773522888575256,0.5941683712180922,0.5116430374179898,0.06951930861830186,0.3266421745294591,0.5498229376471162,0.4750904945251842,0.3972464949348272,0.6245152968653909,0.4222222222222222,0.06592095451155854
0.3633560555683391,0.48286370008100227,0.3902683240338048,0.7099172622219575,0.7210198122964474,0.07977407407407404,0.2577695625155351,0.37721181143704274,0.4828268969153528,0.31382646395937464,0.8920252625120136,0.5389433148162308,0.08444444444444445,0.1915510812826249
0.3235816795798799,0.53194378661739,0.32302170550306825,0.9059912387427468,0.46493858271862476,0.07368000000000008,0.21507319164802408,0.13036618230353858,0.6267512493343893,0.4644844738107577,0.8552757465668528,0.2817910071888687,0.16444444444444445,0.44290082028337063
0.1053403266051514,0.6117793178316256,0.675186107550937,0.3512817930380779,0.7633089827925775,0.17738333333333298,0.016131618195376573,0.010132346473816126,0.5335827372897329,0.8914599809982646,0.22653205726880402,0.738375594537511,0.17777777777777778,0.008948545861297539
0.4849306217739061,0.4436177106654182,0.37064779136646403,0.48147855129143563,0.4221554635932555,0.09779999999999976,0.0013422818791946308,0.5196053768948338,0.4637829636000152,0.3051261058725707,0.5097901800679032,0.4590893542112751,0.08888888888888889,0.0
0.3404239907130681,0.5662513848795692,0.32515543891591264,0.7533896733895622,0.4267765235173514,0.07030740740740736,0.2790936490181455,0.26417550081258895,0.6341401514380834,0.2958584879933986,0.9040999201824963,0.49151453950959617,0.05555555555555556,0.26252796420581653
0.346023181227451,0.5389292383327562,0.34615881274620613,0.7463000543855516,0.40543044557814123,0.08385555555555577,0.39223228933631643,0.37180181266419604,0.49201806744217086,0.3783753048891754,0.6934137243420465,0.7437840810784766,0.08444444444444445,0.3567636092468307
0.23449162371148374,0.6284003021574474,0.4908127647125643,0.43707147292361576,0.3070124532779184,0.5342234215691599,0.07196690977060467,0.28971466665744255,0.6798085908472495,0.3889698331459807,0.4232164434201482,0.3675076873292302,0.3933333333333334,0.09172259507829979
0.10762620729151584,0.6433901081166152,0.6788652723708656,0.24609410924032232,0.4064306804715473,0.6248613866666665,0.010535638826746211,0.0682404699312935,0.6403285750895131,0.7334159597643146,0.22168353063631094,0.45032712889374477,0.888888888888889,0.0
0.2608484292988067,0.5663066520035704,0.5131676590493996,0.38259187661223054,0.20831908814142885,0.517751135925927,0.045220625155356686,0.278863862990111,0.6640711317819621,0.4037273739277493,0.4566277797677365,0.12833573084389,0.5444444444444445,0.04399701715137957
0.09427337701906074,0.6635455252417783,0.653987673541157,0.311021202173438,0.15032334113779455,0.001302643277777776,0.5079092716877942,0.08802273864771622,0.6932629744258823,0.6286023634293161,0.32681054417442434,0.17980311388503917,0.003715777777777778,0.2826249067859806
0.3316209588146304,0.5166628164796462,0.509036289988839,0.3694281970809943,0.5893822505547063,0.5970571057777777,0.06311558538404168,0.2764810865569424,0.5160150057493602,0.5552795205313836,0.4118103490066529,0.5908125774335118,0.2,0.06592095451155854
0.29586784731333843,0.5672836274811268,0.48677045116106826,0.41504696279496434,0.3175108274114881,0.2743187285079356,0.05587863074819782,0.297560487254364,0.5631471702586568,0.4940595290998359,0.3990372352198297,0.2993890921277093,0.34888888888888897,0.03504847129008203
0.36907208226773086,0.39867918399362706,0.5883369257052853,0.3280573135686112,0.1646940492477463,0.38869872918518467,0.03810684812329106,0.4619415638794478,0.16348526072799008,0.7261716725330936,0.25218006036703255,0.07338216916742099,0.4765664444444446,0.027591349739000747
0.3338072171927201,0.530783313391639,0.4899212707833368,0.3812086143422489,0.6089377797679664,0.8102741269841252,0.14533586875466045,0.3503070337454235,0.5519421188422372,0.4680519855791983,0.33613986641567917,0.6061028408950664,0.9333333333333333,0.1871737509321402
0.39240442764817635,0.5040772428958945,0.48509976331685567,0.27817865214612986,0.5743445189944688,0.709364444444444,0.02830014914243103,0.4088159964726052,0.4765331641664248,0.5015903037860043,0.25020637532095136,0.5549475021611301,0.7560000000000001,0.0
0.3967340592628547,0.46233011170190147,0.4621855150057827,0.4441401787168933,0.3706339770269388,0.19872904625396756,0.2006636207307978,0.3641507678698891,0.4553714716276706,0.4861451435512401,0.4967431740727867,0.35770062290313603,0.2879638666666668,0.3205569500372856
0.3688621858699308,0.5217427283546899,0.3123549840474398,0.818981643214233,0.858239245935054,0.08059999999999996,0.2744049589858318,0.32480918821855864,0.6070774705377454,0.25240823555139047,0.9100102712721244,0.5218131600083276,0.05777777777777778,0.17923191648023865
0.3299946298788823,0.4785066596130513,0.5298573239511107,0.3815181090293909,0.16264575085864716,0.4737913181587303,0.05149450875679131,0.5139990676669156,0.900450831260062,0.030835305646346733,0.17167731415884271,0.2842516265273713,0.6888888888888889,0.9120059656972409
0.3842175215313567,0.39663591100196155,0.4556802454416043,0.6798477331718291,0.5480074150359728,0.10679333333333324,0.002216331096196868,0.32086506901602746,0.4306113360488751,0.49742137682907145,0.6692392051332865,0.35840372020199224,0.13777777777777778,0.0
0.49608091487248573,0.5028224872697173,0.31044535941129514,0.4648836363733579,0.44703835173396445,0.08954015944444421,0.0008650260999254288,0.5031162321068391,0.4875795776414347,0.31588260784222655,0.46726025982776975,0.44849312829103855,0.06666666666666667,0.0
0.07211934007514492,0.5002640487337959,0.8230209621259073,0.3189525227505154,0.5110118034388088,0.09032999999999998,0.07671950037285595,0.002115122905454972,0.4043919842000489,1.0000000000000002,0.27685414250671037,0.46892870685149485,0.3977777777777779,0.0761372110365399
0.26747474031578183,0.6099326626154608,0.38039172947993316,0.7076835289238584,0.33674254946406346,0.10418888888888889,0.506098583146905,0.2950286191825424,0.5657699019072583,0.4039221334298729,0.6674634208718065,0.7420711203669559,0.12444444444444444,0.594765100671141
0.2297132887339184,0.6340655931524772,0.4860788479500781,0.45132750419763307,0.31982467068816534,0.5322444444444436,0.08452274422073082,0.20502188093456641,0.6221521788294618,0.5307641471898399,0.43036239585706004,0.2842516265273713,0.5688888888888888,0.10961968680089484
0.3362305901270337,0.5329518672063918,0.4849629564510884,0.38228534761828553,0.6135103320165627,0.7492081481481467,0.12726226696495138,0.39904083069687796,0.5624341174856348,0.40926587075197624,0.32521556216666014,0.6297236397869783,0.7555555555555555,0.07166293810589112
0.20380551121343315,0.6346420652419723,0.5239328633103688,0.4210582645002646,0.293154679109501,0.4354891771111109,0.07645041014168537,0.220830116821632,0.6261029569394535,0.5168455470801869,0.41007826340734665,0.2842516265273713,0.3888888888888889,0.1185682326621924
0.37078239458519346,0.5409426638001831,0.4411108890939822,0.37950473198466783,0.6330521858906929,0.7478333333333341,0.055611483967188624,0.46375741570187706,0.42266696494639105,0.46607455977200224,0.32279591485174697,0.5932210596990228,0.8644444444444445,0.0
0.0936555680744122,0.6087806785927732,0.6871592332697715,0.36146150273622046,0.15198404725969789,0.0013016432777777794,0.5627017151379559,0.0541081828313892,0.5769350753996123,0.7667317927465773,0.33839985052704646,0.13439071708402522,0.07930678013553757,0.5421327367636093
0.4952520468582079,0.3575103528550958,0.5685038474956968,0.09218406238550857,0.16093029247664348,0.07260019133333334,0.032318046234153665,0.5333195633798538,0.32039337746699587,0.5627524098752119,0.08601115291700837,0.19448911376717515,0.035555555555555556,0.04276659209545116
0.3094716103084903,0.5028573907388794,0.5307702406413508,0.3848065329120099,0.21206894361539153,0.498128757936508,0.051482319967330714,0.4810207780909263,0.9999999999999999,0.0,0.14828585802676933,0.26911416092703333,0.7977777777777779,1.0
0.350180410988327,0.6110906397939596,0.3927059291170105,0.40103586759737087,0.3091024464069335,0.6055321110219202,0.009890110170093393,0.34671824937240625,0.5824001878889353,0.4234175604473253,0.39841662321264826,0.3750764201293993,0.041888888888889,0.0004697986577181208
0.38376229816434704,0.5553391026480253,0.30420883665367404,0.7050326311028438,0.46162830634570917,0.07791111111111118,0.2597744593586876,0.4570664294081545,0.49479249447569656,0.2784623790341323,0.7073583875882687,0.48725307595204687,0.05555555555555556,0.19619686800894853
0.078495038398596,0.5064441656497056,0.8075700544003687,0.3276736951878894,0.5145208495205748,0.13653111111111094,0.077219500372856,0.0,0.4467067641530869,0.9584486844841678,0.2934510775556788,0.4795249327717314,0.3977777777777779,0.08135719612229679
0.3760615267222005,0.4397467548742964,0.392854676094019,0.7768737207408897,0.6038461698497151,0.10443333333333339,0.0,0.3488595380011521,0.44996466902627913,0.364542371357177,0.9211402556299472,0.274639542523114,0.14222222222222222,0.0
0.32682005452323365,0.5303243336263856,0.3886439162768326,0.705295165212273,0.7137931834881261,0.08208888888888884,0.2706790082028332,0.3466009392023669,0.5545657197907442,0.28691195019956206,0.8782096792635127,0.48694976080870994,0.05555555555555556,0.19619686800894853
0.10097863019176989,0.5323861823411071,0.7798307535957058,0.26787015431600286,0.057215232214350514,0.10161111111111089,0.0015454884414615958,0.06769844802790516,0.503042356385648,0.8485790788036216,0.2499673603730376,0.03561209355695569,0.017777777777777715,0.0
0.48136255269771316,0.37010536762800433,0.5574017219053767,0.13612212352683023,0.14384727879748488,0.10252537088888905,0.030423862788963484,0.5430224605707509,0.3379854606764416,0.5414715889967858,0.07067301747715418,0.2533114586114937,0.022222222222222223,0.039612229679343774
0.3285136228573202,0.541220886362632,0.4864099312607139,0.38070672498413877,0.6089511966771515,0.7034561929629622,0.12319071588366876,0.37519470830620466,0.648304249527743,0.3430831506840468,0.3681524314461708,0.6811646009147503,0.5333333333333333,0.0610738255033557
0.41133433179936224,0.4465010950494289,0.44400343243858054,0.4933668706411345,0.36273573803178505,0.41727777777777747,0.035343027591349704,0.3697602736339319,0.2868782737990465,0.6590448998463858,0.4176420195476144,0.20634129256000994,0.28,0.019388516032811335
0.3624811018484562,0.4739363333783428,0.490344759036007,0.440753937713601,0.2434165193374854,0.18548514999999954,0.08330847626149626,0.3613095869300846,0.461799912429897,0.5041213923112038,0.43004657961765314,0.23354111676623907,0.17777777777777778,0.0
0.41580551750693345,0.4777499680663979,0.34138134230765876,0.6994947937111187,0.6229027156909228,0.07222962962962956,0.22028313447675835,0.43094005427265986,0.41514376877058495,0.33664054540724303,0.832595284503847,0.5216753585124192,0.05777777777777778,0.158806860551827
0.21501939183322455,0.5715048413152999,0.43066370352550065,0.8307457806585493,0.32440137875072045,0.13157777777777765,0.42450988068605505,0.19056069671568976,0.5898674454542709,0.3916677639236516,0.9760144648738325,0.36330418254024427,0.13777777777777778,0.4160178970917226
0.6246629841783718,0.4164043502081814,0.3499482928916098,0.16517379504148394,0.5826208640269627,0.47744703687830664,0.06964711939561802,0.5153610591208844,0.39456946644224056,0.4253374582097474,0.35254846683351115,0.6204965431469223,0.7333333333333334,0.09843400447427293
0.3801353799307911,0.40679934631532033,0.4457140199832952,0.69531632063117,0.6513256977776949,0.09237777777777786,0.0008202087994034304,0.2974601046170582,0.4515636584888076,0.4868007793662971,0.7200234277924361,0.2928628271146954,0.14222222222222222,0.0
0.5943598631305127,0.406361200185516,0.3778268874308342,0.20616929877871587,0.559062833172298,0.7122920393650796,0.07139565202585135,0.6754299255218474,0.43543096844687695,0.29826547735531816,0.1037503278528312,0.5924051017619727,0.0,0.06711409395973154
0.3204612203375729,0.5341181322009235,0.47364339453102194,0.4637006140354576,0.24803785568124428,0.2082140844444439,0.010953966964951527,0.31994931542019783,0.5368253483660388,0.47230007398430524,0.4619440197977531,0.23883922972635735,0.22222222222222224,0.12453392990305742
0.3368955990139767,0.6584370555450093,0.3485537770386684,0.44824493779288216,0.3870287157897217,0.37138740824489797,0.002171471272326975,0.30375461964627454,0.7240348219260153,0.34968875688971646,0.3758715621689118,0.3599389545290613,0.25888888888888933,0.0005219985085756899
0.41115327414574465,0.4976893326019918,0.39467117443906113,0.5030135940282371,0.40605378059927455,0.3771455555555557,0.03240902311707674,0.3697602736339319,0.2868782737990465,0.6590448998463858,0.4176420195476144,0.20634129256000994,0.28,0.019388516032811335
0.3989573307585693,0.5890023327235181,0.3936827097120944,0.29975333498335344,0.19845410825685034,0.5361397340000004,0.2956065348993288,0.5139990676669156,0.900450831260062,0.030835305646346733,0.17167731415884271,0.2842516265273713,0.6888888888888889,0.9120059656972409
0.12662300345586217,0.6816647977449541,0.5866484761697585,0.35687983708381127,0.15506291836501349,0.2016009788888887,0.002888752174993786,0.09583435584336962,0.6726643535191413,0.6290163318477631,0.3556192191974197,0.12296102230783407,0.4022222222222221,0.010365398956002983
0.35724410712859267,0.5543156856324994,0.4537611212620847,0.3497892787097419,0.6176407140889524,0.6967359082892415,0.10369549021696672,0.39904083069687796,0.5624341174856348,0.40926587075197624,0.32521556216666014,0.6297236397869783,0.7555555555555555,0.07166293810589112
0.5943598631305127,0.406361200185516,0.3778268874308342,0.20616929877871587,0.559062833172298,0.7122920393650796,0.07139565202585135,0.5153610591208844,0.39456946644224056,0.4253374582097474,0.35254846683351115,0.6204965431469223,0.7333333333333334,0.09843400447427293
0.22299595570973918,0.5645342542946513,0.5270165027740576,0.5379901116903292,0.22375074453054325,0.14979545488888887,0.11462341536167052,0.2616337080517246,0.5468944847055396,0.5316803922968873,0.44687775250620787,0.23741471852603757,0.14821977777777767,0.07606263982102908
0.3007261085172848,0.5592323747747132,0.46367945927071447,0.48957479343563265,0.2541752784444986,0.20527890188888862,0.087112430797912,0.3242040939171,0.5944672184451065,0.4095048059001854,0.47991143143001624,0.27668289372720234,0.26666666666666666,0.17747949291573453
0.07738544442102549,0.6904484950604721,0.6606219726120838,0.273699972843037,0.14555838233067495,0.006428311241879024,0.41448545861297476,0.09212363940306646,0.7605877218971226,0.5842813053645963,0.2645322296580823,0.18283060700510678,0.0011,0.3378076062639821
0.30533385205938496,0.5177990930206746,0.4943395696180334,0.3652537238027454,0.15902455409200625,0.4790509855555565,0.03511231352224711,0.2706192905961136,0.5292236522139186,0.5238416459222395,0.3449867391373863,0.11017077212348442,0.48888888888888893,0.05070842654735272
0.41735799815813684,0.3742633194062218,0.5631383460587951,0.31474794830617964,0.17437108816142077,0.3626856604603169,0.05780071153368132,0.41410732558985236,0.3432328403321156,0.590047203949795,0.3281923390102415,0.18309617043275694,0.2622222222222222,0.04325130499627144
0.10800670269222179,0.5503651496133422,0.7148629014935892,0.3896686727272275,0.1239856016669929,0.005282802947448855,0.5973154362416107,0.0800837094710838,0.6730814594769541,0.6764936049718129,0.26449285639822173,0.12984947740392383,0.0005975555555555556,0.703206562266965
0.3780973388937889,0.5714736573441519,0.2742762891205107,0.7688050840828125,0.4573475655636491,0.07741111111111094,0.25370909768829164,0.18869927482985427,0.5684557145719455,0.4788332249840706,0.7809358969863619,0.6855291158283854,0.11111111111111112,0.35070096942580165
0.255176438476652,0.5621598270414812,0.40891426517858875,0.7908245387519734,0.4103306172639483,0.12981111111111146,0.3461907904548841,0.28196427203502883,0.5521619529432842,0.3182896950352135,1.0,0.4387107948497148,0.06888888888888889,0.18763609246830723
0.3357267737847607,0.5431083543578593,0.35396090479089104,0.7451566062882594,0.46873107147573684,0.09092222222222235,0.41536085011185697,0.37180181266419604,0.49201806744217086,0.3783753048891754,0.6934137243420465,0.7437840810784766,0.08444444444444445,0.3567636092468307
0.21637283863024293,0.5858473301644147,0.3907150732237721,0.9063963304204975,0.3824284075484135,0.12888888888888902,0.4337658836689031,0.18085940975733744,0.5628706836501267,0.48954056910299076,0.7894331856581297,0.23579490233670353,0.14666666666666667,0.18258016405667413
0.30049624989512635,0.5796864375819274,0.47467157949879746,0.40431576058108154,0.26952478054580153,0.399095228698413,0.10597584434501625,0.10430426796006621,0.8211451306471883,0.45010944153154003,0.4607908223942787,0.24104960245331863,0.408888888888889,0.11282624906785982
0.40668312868511214,0.4337206200629453,0.5256691185333393,0.3028744261779475,0.16548241944136624,0.39899620244444434,0.11971014168530936,0.4619415638794478,0.16348526072799008,0.7261716725330936,0.25218006036703255,0.07338216916742099,0.4765664444444446,0.027591349739000747
0.40030243948338784,0.5442068473408237,0.3547662575750031,0.5316261034335389,0.45070095862458964,0.3645455555555553,0.04426211782252042,0.41638471471042654,0.47074965333512125,0.4032965871227386,0.532790030690945,0.400161006896622,0.3577777777777778,0.041014168530947054
0.3824355508353117,0.4407036818281913,0.41452284058605493,0.6895029650731688,0.4669378750792326,0.13263333333333313,0.0,0.3488595380011521,0.44996466902627913,0.364542371357177,0.9211402556299472,0.274639542523114,0.14222222222222222,0.0
0.1345883413041971,0.6803555320363904,0.5775921846501785,0.3609530940041741,0.14761230198586625,0.18309955031746025,0.0023259134973900083,0.09583435584336962,0.6726643535191413,0.6290163318477631,0.3556192191974197,0.12296102230783407,0.3177777777777778,0.010365398956002983
0.41362511325444923,0.5327137544268112,0.42130546007886627,0.3221677737863633,0.6210776519277333,0.8144696296296304,0.028716442953020158,0.46375741570187706,0.42266696494639105,0.46607455977200224,0.32279591485174697,0.5932210596990228,0.8644444444444445,0.0
0.3711817865517489,0.5932749864113621,0.40168359756656685,0.35484064110036334,0.6458840829687827,0.5807352733686063,0.06311094954014412,0.4155973671049145,0.7186914087846976,0.23169205409831167,0.379514514105857,0.7408710347508072,0.5111111111111112,0.0464578672632364
0.4752681213081988,0.498404143757277,0.4242749697821388,0.2065982041944255,0.5622971652980602,0.6866002739999998,0.0043199105145413875,0.6129329600094566,0.4332226695598959,0.3375192704346848,0.19476233761504128,0.606913358820993,0.648,0.0
0.378172354793561,0.5573440755336927,0.4301380516302543,0.3442483006994945,0.626638414878867,0.7037119929453262,0.06484831149462021,0.397555816725744,0.6599903825223312,0.285506076616846,0.4354693270323582,0.7321883251597121,0.7333333333333334,0.06592095451155854
0.3057776230745976,0.6571537212340535,0.38585741733612905,0.4414183290785971,0.3877299464543214,0.38653526138775485,0.0034748095770746716,0.31631777757998475,0.6522672557693533,0.38383638219021116,0.4265024195976421,0.3220952905282163,0.10222222222222242,8.202833706189411e-05
0.39420144917647837,0.4319605003937139,0.40806796842778664,0.694149112946237,0.4590409496444513,0.12599999999999983,0.0,0.3393040368911346,0.4148007503307201,0.4348574265507161,0.8377038112235637,0.3755779088994961,0.11777777777777777,0.0
0.4962573086027164,0.43258856700299725,0.31076879631773524,0.6519871617523896,0.4529495394231461,0.07910000000000011,0.0033696122296793442,0.5407986310460754,0.41924482620618014,0.3084423952141967,0.5510267302182408,0.9011609529681328,0.06444444444444444,0.0
0.40354093780458844,0.47805156305169527,0.3204408317017742,0.8003255134819389,0.6518521337173595,0.06477806599999995,0.16440980611483968,0.37721181143704274,0.4828268969153528,0.31382646395937464,0.8920252625120136,0.5389433148162308,0.08444444444444445,0.1915510812826249
0.44704580987869336,0.32148497621363215,0.5862452255657675,0.29201405984406953,0.15600499102791052,0.3301473843492056,0.05242720917225951,0.3839928959163297,0.37078994005902194,0.5923545361656852,0.3445654908140027,0.19177329059592174,0.2622222222222222,0.04325130499627144
0.42606780818888107,0.4681759051672878,0.3218812616272894,0.7499005530103301,0.6463857674548003,0.06521139933333331,0.15056487695749474,0.43094005427265986,0.41514376877058495,0.33664054540724303,0.832595284503847,0.5216753585124192,0.05777777777777778,0.158806860551827
0.07788917803947046,0.659052673976845,0.6793458807350639,0.3007189532363445,0.1585803871133657,0.026172309508453187,0.36096569724086564,0.082082805308805,0.7029038060646501,0.6313165021488092,0.31206734502025035,0.1154688850836027,0.003715777777777778,0.23639075316927666
0.3124612698368871,0.6523585150489296,0.3851869969285328,0.4341015629520736,0.35580858888707695,0.21579991374603197,0.006808351976137212,0.3474445900869498,0.6297728343065699,0.3841884880542045,0.38540671197261045,0.32966402332838524,0.22107936507936504,7.457121551081282e-05
0.4067695938007564,0.5011696944241519,0.3919196369652931,0.5159761000064145,0.4165712224670334,0.37985777777777796,0.03506040268456369,0.4103054110986709,0.3622043758964196,0.5259375544479901,0.4797018153051157,0.2952892876486148,0.48666666666666664,0.041014168530947054
0.3719694938426369,0.5282940818231004,0.30888058814790087,0.8017033068875565,0.7704582592612909,0.08586666666666658,0.24507856077554094,0.46111814544206403,0.4947074147991231,0.2717624451769454,0.7143914484794097,0.36689206894102006,0.07777777777777778,0.19934377330350483
0.3935481244461335,0.44198819440343795,0.38244616635135104,0.7453520106296735,0.440011235903917,0.08491111111111105,0.0,0.4124760326891557,0.43589822840034903,0.3417999295961363,0.821185809170373,0.44353655830444066,0.06888888888888889,0.0
0.4928022138527907,0.5086680833971688,0.3049020452072656,0.47582282910929974,0.4537803408083823,0.08241111111111092,0.0005630126771066368,0.478382514924847,0.44791855423906896,0.38759262097326547,0.4406790596776864,0.3788607865294838,0.11111111111111112,0.0
0.22212263617156558,0.5823046884026114,0.3830120859082977,0.9201982632646944,0.4066019679734329,0.13634444444444463,0.4242912005965687,0.17958839301063118,0.5742611767589421,0.4667257951101497,0.8306501408019968,0.26179953658773386,0.13555555555555554,0.43470544369873226
0.32364803695673794,0.556355907507944,0.47630789184356487,0.3877695184006982,0.24446878650781195,0.427341668063492,0.10525060899825994,0.29986666711027693,0.5772672826615529,0.4708889343959826,0.42245849104951305,0.22514678041589548,0.48518666666666665,0.07531692766592095
0.41446286868815235,0.5302571464750265,0.2871905548239139,0.7237582506405837,0.47775966349516386,0.05892222222222209,0.1640766964951529,0.37092627637536596,0.5074770829000853,0.3732806827411625,0.669901047162828,0.7922900984552714,0.07111111111111111,0.2468903803131991
0.29432794059583095,0.6086596670309112,0.2833832920055446,0.9121890366446802,0.508353324441318,0.09632222222222232,0.26534444444444355,0.2987520093097993,0.6113411694488828,0.30450261350505586,0.8281093386399911,0.47232066329739947,0.11111111111111112,0.5240044742729307
0.38468925933589915,0.6416138343678116,0.2768124491800312,0.5519969283956798,0.4001007682098624,0.8287591882086173,0.0005127935353858171,0.43554569779363256,0.7029263216699688,0.214196288868778,0.409345178511369,0.3902138857297373,0.873936507936508,2.237136465324385e-05
